TargetDate,TargetCode,MatchType,SampleSize,AvgNextOpenChange,MedianNextOpenChange,PositiveNextOpenChangeRate,AvgNextHighMove,MedianNextHighMove,HighMoveOver1PctRate,HighMoveOver2PctRate,AvgNextLowMove,MedianNextLowMove,LowMoveOver1PctRate,LowMoveOver2PctRate,AvgNextCloseMove,MedianNextCloseMove,PositiveNextCloseMoveRate,NegativeNextCloseMoveRate,DominantNextDayBias
2026-04-08,52334,exact,1,-0.0048942686824593,-0.0048942686824593,0.0,0.0059889903713611,0.0059889903713611,0.0,0.0,0.0166622420535649,0.0166622420535649,1.0,0.0,-0.0118776611495146,-0.0118776611495146,0.0,1.0,insufficient_sample
2026-04-08,52334,near,3,-0.020182644944850933,-0.0048942686824593,0.0,0.018243125152335834,0.0167584542435988,0.6666666666666666,0.3333333333333333,0.012449321990332699,0.0166622420535649,0.6666666666666666,0.0,-0.005842983172390167,-0.0087825695805105,0.3333333333333333,0.6666666666666666,down_bias
