TargetDate,TargetCode,MatchDate,MatchCode,MatchType,NextDate,NextOpen,NextHigh,NextLow,NextClose,NextVolume,NextOpenChange,NextHighMove,NextLowMove,NextCloseMove,VCodeDiff
2026-04-07,53354,2017-06-02,53355,near,2017-06-05,25.399999618530273,25.67799949645996,25.020000457763672,25.22100067138672,39532000,-0.002082249569904082,0.010944877248221529,0.01496059710526049,-0.007047202749285401,1
2026-04-07,53354,2020-04-22,53353,near,2020-04-23,26.024999618530273,26.520000457763672,25.85199928283691,25.89299964904785,21659000,0.0010770426668106048,0.019020205436658253,0.0066474673671151,-0.005072045011229721,1
