TargetDate,TargetCode,MatchDate,MatchCode,MatchType,NextDate,NextOpen,NextHigh,NextLow,NextClose,NextVolume,NextOpenChange,NextHighMove,NextLowMove,NextCloseMove,VCodeDiff
2026-04-06,31331,2024-01-10,31331,exact,2024-01-11,108.43199920654295,110.12999725341795,107.45099639892578,109.9980010986328,25757000,0.003470390652651896,0.015659565988824266,0.009047170713403005,0.014442248630931345,
2026-04-06,31331,2025-02-13,31331,exact,2025-02-14,234.52999877929688,235.7400054931641,228.8999938964844,233.0399932861328,16988800,-0.005385938320713987,0.005159283333326948,0.024005478668469,-0.006353155250583631,
2026-04-06,31331,2025-07-16,31331,exact,2025-07-17,281.1400146484375,288.2799987792969,279.9100036621094,286.45001220703125,17231100,0.0011752326936824559,0.025396541789996868,0.004375083311659637,0.018887377398887326,
2026-04-06,31331,2025-09-24,31331,exact,2025-09-25,332.989990234375,338.05999755859375,327.29998779296875,336.1000061035156,21678200,-0.018626056908704492,0.01522570489476343,0.017087608061135236,0.009339667738815933,
