TargetDate,TargetCode,MatchDate,MatchCode,MatchType,NextDate,NextOpen,NextHigh,NextLow,NextClose,NextVolume,NextOpenChange,NextHighMove,NextLowMove,NextCloseMove,VCodeDiff
2026-04-08,52334,2016-11-02,52335,near,2016-11-03,17.2450008392334,17.534000396728516,17.21500015258789,17.298999786376953,20654000,-0.0006374408457768964,0.01675845424359888,0.0017396744091339488,0.0031312812128546775,1
2026-04-08,52334,2019-07-01,52334,near,2019-07-02,29.88800048828125,30.066999435424805,29.38999938964844,29.53300094604492,19011000,-0.004894268682459314,0.005988990371361181,0.016662242053564928,-0.011877661149514603,0
2026-04-08,52334,2025-03-05,52333,near,2025-03-06,181.0399932861328,186.8300018310547,177.61000061035156,179.4499969482422,56864100,-0.055016225306316724,0.03198193084204767,0.018946049508299326,-0.008782569580510555,1
