Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-08-26,48.29999923706055,48.81100082397461,48.060001373291016,48.57400131225586,10836000,48.34099960327149,11040050.0,-0.0008481489118435,0.0105797431674071,0.0049688999494927,0.0056729209011057,0.9815172938528358,3,2,1,4,3,32143
2021-08-27,48.80099868774414,49.64400100708008,48.66400146484375,49.59400177001953,16459000,48.57400131225586,11123750.0,0.0046732278452631,0.017274284174591,0.0028072626910152,0.0162497306120611,1.4796269243735252,3,3,1,4,4,33144
2021-08-30,50.0,50.78499984741211,49.82500076293945,49.88899993896485,19614000,49.59400177001953,11369300.0,0.0081864381878919,0.0156999969482421,0.0034999847412109,-0.0022200012207029,1.7251721741883843,4,3,1,3,5,43135
2021-08-31,50.12900161743164,50.12900161743164,49.27000045776367,49.72100067138672,17378000,49.88899993896485,11569050.0,0.0048107133588649,0.0,0.0171358122434511,-0.0081390199860482,1.5021112364455165,3,1,3,2,5,31325
2021-09-01,49.62699890136719,49.92399978637695,49.28900146484375,49.31600189208984,12586000,49.72100067138672,11881200.0,-0.0018905848384026,0.0059846634208135,0.0068107571282962,-0.0062666898293699,1.0593206073460593,3,2,2,2,3,32223
2021-09-02,49.57899856567383,49.597999572753906,49.01599884033203,49.189998626708984,16991000,49.31600189208984,11904350.0,0.0053328871663089,0.0003832470931196,0.0113556090608815,-0.0078460628536004,1.4272933843510986,4,1,2,2,4,41224
2021-09-03,49.59099960327149,50.599998474121094,49.50400161743164,49.76800155639648,25191000,49.189998626708984,12335300.0,0.0081520835079831,0.0203464112222299,0.0017543099864055,0.0035692354366922,2.042187867340073,4,3,1,3,5,43135
2021-09-07,49.7599983215332,49.7599983215332,49.099998474121094,49.65900039672851,12398000,49.76800155639648,13096650.0,-0.0001608108546252,0.0,0.0132636629757782,-0.0020297011296519,0.9466542970912408,3,1,2,3,3,31233
2021-09-08,49.96200180053711,49.98899841308594,48.81100082397461,49.4379997253418,13987000,49.65900039672851,13418950.0,0.0061016412208845,0.0005403428921164,0.0230375272223405,-0.0104880120153568,1.0423319261194055,4,1,3,2,3,41323
2021-09-09,49.28499984741211,49.869998931884766,49.28499984741211,49.3489990234375,13174000,49.4379997253418,13652350.0,-0.0030947829357922,0.0118697187031314,0.0,0.0012985528299388,0.9649620761260882,3,2,1,3,3,32133
