Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio
2016-05-18,105.23999786376952,106.43000030517578,105.04000091552734,105.86000061035156,27524400,,,,0.011307511075272843,0.0019003891324766485,0.005891322302995702,
2016-05-19,105.4499969482422,105.70999908447266,104.54000091552734,105.30999755859376,27334600,105.86000061035156,,-0.003873074435532059,0.002465643847842602,0.008629644941208575,-0.001327637683262837,
2016-05-20,105.7300033569336,106.9000015258789,105.66999816894533,106.47000122070312,29549600,105.30999755859376,,0.00398828039195558,0.011065904963565727,0.0005675322622065537,0.006998939187312562,
2016-05-23,106.58999633789062,106.97000122070312,106.2300033569336,106.33000183105467,15729800,106.47000122070312,,0.0011270321763100243,0.0035651083203707347,0.003377361791212117,-0.0024392017615965413,
2016-05-24,106.91999816894533,108.58999633789062,106.88999938964844,108.45999908447266,29931300,106.33000183105467,,0.005548728747584198,0.015619137650063536,0.0002805722017455317,0.014403300990465405,
2016-05-25,108.87000274658205,109.56999969482422,108.68000030517578,109.23999786376952,37951700,108.45999908447266,,0.0037802292602829844,0.006429658588983085,0.0017452230790196183,0.0033985037921668237,
2016-05-26,109.3499984741211,109.6999969482422,109.08999633789062,109.55999755859376,21885900,109.23999786376952,,0.0010069627654950683,0.0032007176863741707,0.0023777058971976225,0.0019204306118245544,
2016-05-27,109.62999725341795,110.13999938964844,109.61000061035156,110.12999725341795,19870000,109.55999755859376,,0.0006389165423881449,0.0046520309131411796,0.00018240120010372981,0.004560795516980745,
2016-05-31,110.27999877929688,110.51000213623048,109.77999877929688,110.33999633789062,24366100,110.12999725341795,,0.0013620405849439452,0.002085630753350961,0.0045339137244701,0.0005440475086858043,
2016-06-01,110.0,110.5999984741211,109.91000366210938,110.3499984741211,19571500,110.33999633789062,,-0.0030813517235351827,0.005454531582919034,0.0008181485262784091,0.0031818043101917615,
2016-06-02,110.12999725341795,110.58999633789062,109.52999877929688,110.58000183105467,15696600,110.3499984741211,,-0.0019936676370207033,0.004176873657902449,0.0054480930635132496,0.004086121754831448,
2016-06-03,110.37000274658205,110.41999816894533,109.33999633789062,110.05999755859376,20269900,110.58000183105467,,-0.0018990692801169123,0.00045298016779137494,0.009332303914646027,-0.00280878119302105,
2016-06-06,110.26000213623048,110.75,110.06999969482422,110.45999908447266,12502400,110.05999755859376,,0.0018172322557997538,0.004444021896209523,0.001723221818656496,0.0018138667183687277,
2016-06-07,110.5199966430664,110.62999725341795,110.12999725341795,110.18000030517578,12184300,110.45999908447266,,0.0005431609550156501,0.0009953005220114553,0.0035287676573859065,-0.0030763332267252203,
2016-06-08,110.37000274658205,110.5999984741211,109.95999908447266,110.37000274658205,14568700,110.18000030517578,,0.0017244730520965402,0.0020838608481974583,0.0037148106542208657,0.0,
2016-06-09,109.91999816894533,110.30999755859376,109.70999908447266,110.19000244140624,17571600,110.37000274658205,,-0.004077236263824,0.0035480294409122397,0.001910472052136547,0.002456370787469599,
2016-06-10,109.19000244140624,109.4000015258789,108.55999755859376,108.94000244140624,32965000,110.19000244140624,,-0.00907523348619356,0.001923244617430617,0.005769803724938518,-0.0022895869073192437,
2016-06-13,108.31999969482422,108.93000030517578,107.88999938964844,108.02999877929688,25154700,108.94000244140624,,-0.005691231252867721,0.005631467984399466,0.003969722178611931,-0.0026772610445382106,
2016-06-14,107.73999786376952,108.41999816894533,107.23999786376952,108.02999877929688,24588500,108.02999877929688,,-0.0026844480126286406,0.006311493583243129,0.004640802022589778,0.002691673670664501,
2016-06-15,108.29000091552734,108.44000244140624,107.54000091552734,107.72000122070312,24605700,108.02999877929688,,0.002406758670447159,0.0013851835313576381,0.00692584720342781,-0.005263641056470694,
2016-06-16,107.19000244140624,108.13999938964844,106.5,108.04000091552734,32079900,107.72000122070312,22691115.0,-0.004920151998615339,0.008862738376757691,0.006437190276055969,0.007929829785998434,1.4137648149947677
2016-06-17,107.52999877929688,107.68000030517578,106.23999786376952,106.48999786376952,29208800,108.04000091552734,22918890.0,-0.004720493631143352,0.0013949737522715062,0.011996660747435313,-0.009671728144086922,1.2744421741192526
2016-06-20,107.7300033569336,108.23999786376952,107.08000183105467,107.16000366210938,20562800,106.48999786376952,23012600.0,0.011644337665875347,0.00473400622801614,0.0060336165007376825,-0.005291002293350742,0.893545275197066
2016-06-21,107.3000030517578,107.72000122070312,107.0999984741211,107.5,22804100,107.16000366210938,22563260.0,0.001306451893094938,0.003914241910531299,0.0018639755074399138,0.001863904404044892,1.0106739894855619
2016-06-22,107.55999755859376,108.19000244140624,107.1500015258789,107.23999786376952,22724200,107.5,22916975.0,0.0005581168241280391,0.0058572415127591815,0.003811789159733951,-0.0029750809044963578,0.9915881131781136
2016-06-23,108.06999969482422,108.79000091552734,107.62000274658205,108.7699966430664,18714200,107.23999786376952,22556620.0,0.0077396666130959855,0.00666235979213765,0.00416393957169341,0.006477255021919949,0.8296544429085564
2016-06-24,104.9000015258789,106.5,104.05999755859376,104.29000091552734,68012700,108.7699966430664,21594745.0,-0.03557961971707199,0.015252606776429579,0.008007664013979184,-0.005815067697602224,3.1495023442045738
2016-06-27,103.5999984741211,103.5999984741211,101.75,102.22000122070312,48222600,104.29000091552734,23901085.0,-0.006616189810614127,0.0,0.01785712839159179,-0.01332043700524462,2.0175904148284483
2016-06-28,103.3499984741211,104.51000213623048,103.3000030517578,104.45999908447266,28260600,102.22000122070312,25318715.0,0.011054561141886436,0.011224031729423344,0.0004837486511992,0.010740209257279355,1.1161940880490973
2016-06-29,105.27999877929688,106.52999877929688,105.2300033569336,106.30999755859376,31356700,104.45999908447266,25513440.0,0.007849891843873342,0.011873100441617884,0.00047488053707227777,0.009783423169068621,1.2290267404160318
2016-06-30,106.48999786376952,107.61000061035156,106.12999725341795,107.54000091552734,36300800,106.30999755859376,26102700.0,0.0016931644182998306,0.010517445478915703,0.0033806049166430065,0.009860109614248224,1.3906913844161715
2016-07-01,107.48999786376952,108.4800033569336,107.4499969482422,108.08000183105467,19902800,107.54000091552734,27132910.0,-0.0004649716508474284,0.009210210371562088,0.0003721361645016648,0.005488919704258572,0.7335298720262589
2016-07-05,107.51000213623048,107.66000366210938,106.83999633789062,107.41999816894533,21167900,108.08000183105467,27114555.0,-0.005273868293555229,0.0013952332145693639,0.006232032229809327,-0.0008371683145453611,0.780684027453152
2016-07-06,106.91000366210938,108.3499984741211,106.56999969482422,108.3000030517578,24579300,107.41999816894533,27547830.0,-0.0047476681765890125,0.013469224232400583,0.0031802820656497565,0.01300158396815266,0.8922408770491178
2016-07-07,108.4000015258789,108.86000061035156,108.11000061035156,108.62000274658205,19161700,108.3000030517578,28167580.0,0.0009233469187744857,0.00424353392986658,0.0026752851609334184,0.002029531527733578,0.6802749827993743
2016-07-08,109.1999969482422,110.36000061035156,109.0199966430664,110.3000030517578,29457900,108.62000274658205,28397230.0,0.00533966292574419,0.010622744455379158,0.0016483544890675285,0.010073316247773974,1.037351178266331
2016-07-11,110.66999816894533,111.33999633789062,110.66000366210938,110.93000030517578,20218500,110.3000030517578,28991545.0,0.003354443399370622,0.00605401807202075,9.030909009950839e-05,0.0023493461690813756,0.697392981298513
2016-07-12,111.61000061035156,111.79000091552734,111.33999633789062,111.48999786376952,21906100,110.93000030517578,28354220.0,0.006129994620977692,0.001612761438862376,0.0024191763371058995,-0.001075197078449935,0.7725869376762965
2016-07-13,111.75,111.81999969482422,111.20999908447266,111.22000122070312,21107800,111.48999786376952,28191790.0,0.0023320669227044166,0.0006263954794113535,0.004832222957739094,-0.004742718382969799,0.7487215249546055
2016-07-14,111.95999908447266,112.19000244140624,111.6999969482422,111.9800033569336,20871000,111.22000122070312,28017755.0,0.006653460309725153,0.002054335109095923,0.0023222770485580805,0.00017867338892924145,0.7449204977343831
2016-07-15,112.23999786376952,112.3000030517578,111.5500030517578,111.8000030517578,17999300,111.9800033569336,27831020.0,0.002321794061812956,0.0005346150136345521,0.006147494878333791,-0.003920124914344343,0.6467351897271462
2016-07-18,111.87000274658205,112.73999786376952,111.8499984741211,112.54000091552734,20713900,111.8000030517578,27126990.0,0.0006261153212298288,0.007776840044942722,0.0001788171267526218,0.005989077969927633,0.7635900628857091
2016-07-19,112.1500015258789,112.4800033569336,111.93000030517578,112.12999725341795,18936700,112.54000091552734,26702245.0,-0.0034654290605628437,0.0029425040264358686,0.001961669350957246,-0.00017837068380543598,0.7091800708142705
2016-07-20,112.73999786376952,113.6500015258789,112.5999984741211,113.44000244140624,24997900,112.12999725341795,26620940.0,0.005440119729718164,0.008071701963388371,0.0012417898909098165,0.006209017127023332,0.9390314541860656
2016-07-21,113.5199966430664,113.73999786376952,112.87000274658205,113.18000030517578,18885400,113.44000244140624,26730630.0,0.0007051674888802024,0.0019379953066317155,0.005725809687328433,-0.002995034777526056,0.7065078526020524
2016-07-22,113.26000213623048,113.77999877929688,112.91000366210938,113.6500015258789,20003400,113.18000030517578,26538690.0,0.0007068548404222188,0.004591176348742549,0.003090221327208926,0.003443399102000081,0.7537448155881092
2016-07-25,113.55999755859376,113.69000244140624,113.27999877929688,113.66000366210938,12968100,113.6500015258789,26603150.0,-0.0007919398686910489,0.0011448123072157756,0.0024656462250487255,0.0008806455236493859,0.4874648302926533
2016-07-26,113.62000274658205,114.1999969482422,113.22000122070312,113.79000091552734,21223800,113.66000366210938,23850920.0,-0.0003519348428515366,0.0051046839257148655,0.0035205202975666485,0.0014961993032552732,0.889852466906937
2016-07-27,114.75,114.87999725341795,114.0999984741211,114.58000183105467,27646100,113.79000091552734,22500980.0,0.008436585611641897,0.0011328736681303227,0.005664501314848856,-0.0014814655245780105,1.2286620404977917
2016-07-28,114.76000213623048,115.11000061035156,114.4000015258789,114.9800033569336,16939700,114.58000183105467,22470255.0,0.0015709574297373078,0.00304982979789073,0.003136986786774572,0.0019170548676179832,0.7538721745703375
2016-07-29,115.23999786376952,115.54000091552734,114.87000274658205,115.2300033569336,22385300,114.9800033569336,21749405.0,0.002261214987347145,0.0026032892860035806,0.0032106484210877874,-8.672775964243122e-05,1.0292373515505366
2016-08-01,115.30999755859376,116.12999725341795,115.16999816894533,115.83999633789062,13990100,115.2300033569336,21053630.0,0.0006942133066887311,0.007111262788879296,0.0012141131958423469,0.004596295122004027,0.6644982361711496
